"SiteID","RegionCode","Region","WebsiteLocation","RawSite","Lat","Long","Comments","Habitat","RawHab","Location","FA Locale","FA SubLocale","Nickname","SiteStatus","NoPosition","BadPosition","BadPositionDescription","AveragedPos"
2195,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, West Arm","725",59.3072,-151.29774,"clear water and sunny","Eelgrass-Kelp","eelgrass/kelp","Port Dick",,,"Swan","yes",FALSE,FALSE,,FALSE
2196,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick","726",59.225067,-151.08941,"jig 01 - port dick","not reported",,"Port Dick",,,,"yes",FALSE,FALSE,,FALSE
2197,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick","727",59.247607,-151.036052,"jig 2 - port dick","not reported",,"Port Dick",,,,"yes",FALSE,FALSE,,FALSE
2198,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, West Arm","728",59.30316,-151.046842,"jig 4 - port dick","not reported",,"Port Dick",,,,"yes",FALSE,FALSE,,FALSE
2199,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, West Arm","729",59.30304,-151.21396,,"Eelgrass","eelgrass","Port Dick",,,"Swan","yes",FALSE,FALSE,,FALSE
2200,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, West Arm","730",59.29183,-151.13689,"kelp bottom; low catch, very clear water, sunny; large schools of salmon in area","Kelp","kelp","Port Dick",,,"Waterfall","yes",FALSE,FALSE,,FALSE
2201,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Taylor Bay","731",59.31373,-151.03917,"some kelp, sparse; on edge of eelgrass bed","Eelgrass-Kelp","eelgrass/kelp","Port Dick",,,"Taylor","yes",FALSE,FALSE,,FALSE
2202,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Taylor Bay","732",59.31372,-151.02663,,"Eelgrass-Kelp","eelgrass/kelp","Port Dick",,,"Taylor","yes",FALSE,FALSE,,FALSE
2203,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Sunday Harbor","733",59.27146,-150.98946,"need to take into account lengthed sandlance in subsample to generate proper lengthcomp; sandlance in subsample were smaller than those whole hauled","Kelp","kelp","Port Dick",,,"Sunday","yes",FALSE,FALSE,,FALSE
2204,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Sunday Harbor","734",59.27451,-150.9767,"kelp bottom; close to shore","Kelp","kelp","Port Dick",,,"Sunday","yes",FALSE,FALSE,,FALSE
2205,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Sunday Harbor","735",59.27893,-150.97444,,"Eelgrass-Kelp","eelgrass/kelp","Port Dick",,,"Sunday","yes",FALSE,FALSE,,FALSE
2206,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, West Arm","736",59.29285,-151.12755,"slightly different location then previous beach seines in the area due to low tide and access","Eelgrass-Kelp","eelgrass/kelp","Port Dick",,,"Waterfall","yes",FALSE,FALSE,,FALSE
2207,"GOA","Gulf of Alaska","Kodiak Island, Izhuit Bay","737",58.22264,-152.291703,"jig 02;","not reported",,"Izhuit Bay",,,,"yes",FALSE,FALSE,,FALSE
2209,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, West Arm","739",59.29888,-151.055945,"jig 5;","not reported",,"Port Dick",,,,"yes",FALSE,FALSE,,FALSE
2210,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, West Arm","740",59.26213,-151.12585,"strong drifting; slight chop","not reported",,"Port Dick",,,,"yes",FALSE,FALSE,,FALSE
2214,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick","744",59.89914,-149.64743,"rocky bottom; sparse kelp; snagged large rock and stick, prob lost some catch; inner part of set sand/gravel, not the best site due to large cobble and rocks near shore","Kelp","cobble/kelp","Aialik Bay",,,"Sparkle","yes",FALSE,FALSE,,FALSE
2215,"GOA","Gulf of Alaska","Kenai Peninsula, Aialik Bay, Three Hole Bay","745",59.76124,-149.64291,"kelp bottom; clear water and sunny weather","Kelp","kelp","Aialik Bay",,,"Three","yes",FALSE,FALSE,,FALSE
2216,"GOA","Gulf of Alaska","Kenai Peninsula, Aialik Bay","746",59.90063,-149.72049,"kelp bottom; very turbid water, glacial runoff","Kelp","kelp","Aialik Bay",,,"Sparkle","yes",FALSE,FALSE,,FALSE
2217,"GOA","Gulf of Alaska","Kenai Peninsula, Aialik Bay","747",59.88349,-149.71649,"kelp bottom; turbid/silty water, sunny weather","Kelp","kelp","Aialik Bay",,,"Sparkle","yes",FALSE,FALSE,,FALSE
2218,"GOA","Gulf of Alaska","Kenai Peninsula, Aialik Bay","748",59.88334,-149.74297,"pederson lagoon; did not catch anything. Rocky bottom, mostly sand/gravel. Very sparse kelp/eelgrass. Set done at high tide, 8-12 ft deep. Similar to shallow area in Murphy cove","Eelgrass-Kelp","eelgrass/kelp","Aialik Bay",,,"Sparkle","yes",FALSE,FALSE,,FALSE
2219,"GOA","Gulf of Alaska","Kenai Peninsula, Aialik Bay, Coleman Bay","749",59.87455,-149.62048,"laminaria kelp bottom; clear water and sunny weather; many river otters close by seine area","Kelp","kelp","Aialik Bay",,,"Coleman","yes",FALSE,FALSE,,FALSE
2220,"GOA","Gulf of Alaska","Kenai Peninsula, Aialik Bay","750",59.88301,-149.66032,"light kelp on bottom","Kelp","kelp","Aialik Bay",,,"Sparkle","yes",FALSE,FALSE,,FALSE
2223,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, St. John Baptist Bay","753",57.28548,-135.55307,,"Sand-Gravel","sand","Salisbury Sound",,,"Baptist","yes",FALSE,FALSE,,FALSE
2224,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, St. John Baptist Bay","754",57.28516,-135.55629,,"Eelgrass","eelgrass","Salisbury Sound",,,"Baptist","yes",FALSE,FALSE,,FALSE
2225,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, Zeal Point","755",57.28923,-135.58624,,"Kelp","kelp","Salisbury Sound",,,"Zeal","yes",FALSE,FALSE,,FALSE
2226,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, Zeal Point","756",57.29177,-135.60461,,"Kelp","kelp","Salisbury Sound",,,"Zeal","yes",FALSE,FALSE,,FALSE
2227,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Neva Strait, Kane Islands","757",57.32227,-135.63829,,"Eelgrass-Kelp","eelgrass/kelp","Salisbury Sound",,,"Kane","yes",FALSE,FALSE,,FALSE
2228,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound, Kruzof Island, Kalinin Bay","758",57.31636,-135.78712,,"Sand-Gravel","sand","Salisbury Sound",,,"Kalinin","yes",FALSE,FALSE,,FALSE
2229,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound","759",57.3348,-135.6851,,"not reported",,"Salisbury Sound",,,,"yes",FALSE,FALSE,,FALSE
2230,"GOA","Gulf of Alaska","southeastern Alaska, Salisbury Sound","760",57.3615,-135.7233,"67 m deep on bottom jigging; suspected rockfish","not reported",,"Salisbury Sound",,,,"yes",FALSE,FALSE,,FALSE
2232,"GOA","Gulf of Alaska","southeastern Alaska, Sitka Sound, St. Lazaria","762",56.9959,-135.6842,,"not reported",,"St. Lazaria",,,,"yes",FALSE,FALSE,,FALSE
2233,"GOA","Gulf of Alaska","southeastern Alaska, Sitka Sound, St. Lazaria","763",56.9897,-135.7217,,"not reported",,"St. Lazaria",,,,"yes",FALSE,FALSE,,FALSE
2234,"GOA","Gulf of Alaska","southeastern Alaska, Sitka Sound, St. Lazaria","764",56.98136,-135.7375,,"not reported",,"St. Lazaria",,,,"yes",FALSE,FALSE,,FALSE
2235,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Great Arm","765",56.7384,-134.83246,"took CTD cast - top 2-3 m of water very fresh after that pretty uniform ~31 PSU","Eelgrass-Kelp","eelgrass/kelp","Whale Bay",,,"Great","yes",FALSE,FALSE,,FALSE
2236,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Great Arm","766",56.6804,-134.8575,"GPS unit - accuracy within 10 m; took CTD cast","Eelgrass-Kelp","eelgrass/kelp","Whale Bay",,,"Great","yes",FALSE,FALSE,,FALSE
2237,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Krishka Island, Rakovoi Bay","767",56.57098,-134.94766,"GPS accuracy only within 34 m - used chart plotter location instead","Sand-Gravel","sand","Whale Bay",,,"Krishka","yes",FALSE,FALSE,,FALSE
2238,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Krishka Island, Rakovoi Bay","768",56.57595,-134.94196,,"Eelgrass","eelgrass","Whale Bay",,,"Krishka","yes",FALSE,FALSE,,FALSE
2239,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Krishka Island, Kritoi Basin","769",56.5892,-134.99286,,"Kelp","kelp","Whale Bay",,,"Krishka","yes",FALSE,FALSE,,FALSE
2240,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Small Arm","770",56.72446,-134.98166,"took CTD cast; went a bit too deep on the set, only got a portion of the habitat","Eelgrass-Kelp","eelgrass/kelp","Whale Bay",,,"Small","yes",FALSE,FALSE,,FALSE
2241,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Small Arm","771",56.71517,-134.96275,"GPS accuracy withing 23 m; small arm hole, chose deepest section of purse seine; not the most dense part of the eelgrass bed","Eelgrass","eelgrass","Whale Bay",,,"Small","yes",FALSE,FALSE,,FALSE
2242,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay","772",56.72463,-134.73747,,"not reported",,"Whale Bay",,,,"no",FALSE,TRUE,"bad position; located in Gut Bay on the Chatham Strait side of Baranof Island",FALSE
2243,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Great Arm","773",56.70294,-134.874052,,"not reported",,"Whale Bay",,,,"yes",FALSE,FALSE,,FALSE
2244,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Great Arm","774",56.62998,-134.95033,,"not reported",,"Whale Bay",,,,"yes",FALSE,FALSE,,FALSE
2245,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Krishka Island, Rakovoi Bay","775",56.578467,-134.94663,,"not reported",,"Whale Bay",,,,"yes",FALSE,FALSE,,FALSE
2246,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Small Arm","776",56.66105,-134.99962,"midwater sign at 40 meters","not reported",,"Whale Bay",,,,"yes",FALSE,FALSE,,FALSE
2247,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Small Arm","777",56.67839,-135.00075,,"not reported",,"Whale Bay",,,,"yes",FALSE,FALSE,,FALSE
2248,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Small Arm","778",56.68399,-135.00022,,"not reported",,"Whale Bay",,,,"yes",FALSE,FALSE,,FALSE
2249,"GOA","Gulf of Alaska","southeastern Alaska, Whale Bay, Small Arm","779",56.696488,-134.987562,"on botttom sign","not reported",,"Whale Bay",,,,"yes",FALSE,FALSE,,FALSE
2251,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay","782",57.31196,-153.16795,"too deep; bad haul","Eelgrass","eelgrass","Kiliuda Bay",,,"Dungie","yes",FALSE,FALSE,,FALSE
2252,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay","783",57.31189,-153.16751,"no catch; eelgrass habitat","Eelgrass","eelgrass","Kiliuda Bay",,,"Dungie","yes",FALSE,FALSE,,FALSE
2253,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay","784",57.3306,-153.16457,"clear water; overcast; eelgrass bottom","Eelgrass","eelgrass","Kiliuda Bay",,,"Dungie","yes",FALSE,FALSE,,FALSE
2254,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay, Shearwater Bay","785",57.32324,-152.91226,,"Kelp","kelp","Kiliuda Bay",,,"Shearwater","yes",FALSE,FALSE,,FALSE
2255,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay, Shearwater Bay","786",57.32262,-152.91086,,"Kelp","kelp","Kiliuda Bay",,,"Shearwater","yes",FALSE,FALSE,,FALSE
2256,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay, Santa Flavia Bay","787",57.30361,-152.84846,"purse line hard to pull; snagged on kelp or rocks.","Kelp","kelp","Kiliuda Bay",,,"Flavia","yes",FALSE,FALSE,,FALSE
2257,"GOA","Gulf of Alaska","Kodiak Island, Kiliuda Bay, Santa Flavia Bay","788",57.30321,-152.84886,"kelp bottom; caught only larval fish","Kelp","kelp","Kiliuda Bay",,,"Flavia","yes",FALSE,FALSE,,FALSE
2261,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Sunday Harbor","792",59.27146,-150.98958,,"Kelp","kelp","Port Dick",,,"Sunday","yes",FALSE,FALSE,,FALSE
2262,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Sunday Harbor","793",59.27454,-150.97667,"overcast; wind and rain","Kelp","kelp","Port Dick",,,"Sunday","yes",FALSE,FALSE,,FALSE
2263,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Sunday Harbor","794",59.27881,-150.97501,,"Eelgrass","eelgrass","Port Dick",,,"Sunday","yes",FALSE,FALSE,,FALSE
2264,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Taylor Bay","795",59.31363,-151.03894,"bare, sandy bottom, clear water. No catch (Taylor Bay west side of tide flat)","Eelgrass-Kelp","eelgrass/kelp","Port Dick",,,"Taylor","yes",FALSE,FALSE,,FALSE
2265,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Taylor Bay","796",59.31385,-151.02602,"eelgrass patches","Eelgrass-Kelp","eelgrass/kelp","Port Dick",,,"Taylor","yes",FALSE,FALSE,,FALSE
2266,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, West Arm","797",59.29205,-151.13652,"clear water, sunny weather; kelp on bottom","Kelp","kelp","Port Dick",,,"Waterfall","yes",FALSE,FALSE,,FALSE
2267,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, West Arm","798",59.29271,-151.1293,"eelgrass bottom; clear water, sunny.","Eelgrass","eelgrass","Port Dick",,,"Waterfall","yes",FALSE,FALSE,,FALSE
2268,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, West Arm","799",59.30317,-151.21378,"eelgrass bottom; very windy","Eelgrass","eelgrass","Port Dick",,,"Swan","yes",FALSE,FALSE,,FALSE
2269,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Sunday Harbor","800",59.27869,-150.97507,"eelgrass bottom, overcast","Eelgrass","eelgrass","Port Dick",,,"Sunday","yes",FALSE,FALSE,,FALSE
2270,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Sunday Harbor","801",59.27906,-150.97479,,"Eelgrass","eelgrass","Port Dick",,,"Sunday","yes",FALSE,FALSE,,FALSE
2271,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Sunday Harbor","802",59.27902,-150.97485,,"Eelgrass","eelgrass","Port Dick",,,"Sunday","yes",FALSE,FALSE,,FALSE
2272,"GOA","Gulf of Alaska","Kenai Peninsula, Port Dick, Sunday Harbor","803",59.27895175,-150.9749788,,"Eelgrass","eelgrass","Port Dick",,,"Sunday","yes",FALSE,FALSE,,FALSE
2273,"GOA","Gulf of Alaska","southeastern Alaska, Fritz Cove, Mendenhall Peninsula","1",58.3412,-134.629,,"not reported",,,"Fritz Cove","Mendenhall Peninsula","Biomass Beach","yes",FALSE,FALSE,,FALSE
2274,"GOA","Gulf of Alaska","southeastern Alaska, Fritz Cove, Mendenhall Peninsula","5",58.3315,-134.6154,,"not reported",,,"Fritz Cove","Mendenhall Peninsula","trawl between biomass beach & outer channel marker","yes",FALSE,FALSE,,FALSE
2275,"GOA","Gulf of Alaska","southeastern Alaska, Fritz Cove, Mendenhall Peninsula","6",58.333,-134.6152,,"not reported",,,"Fritz Cove","Mendenhall Peninsula","alternate trawl between 2 day markers in dredge ch","yes",FALSE,FALSE,,FALSE
2276,"GOA","Gulf of Alaska","southeastern Alaska, Fritz Cove","21",58.3481,-134.565,,"not reported",,,"Fritz Cove",,"up channel, northeast of 9-mile creek","yes",FALSE,FALSE,,FALSE
2277,"GOA","Gulf of Alaska","southeastern Alaska, Fritz Cove, Mendenhall Peninsula","22",58.3416,-134.6311,,"not reported",,,"Fritz Cove","Mendenhall Peninsula","Biomass beach","yes",FALSE,FALSE,,FALSE
2278,"GOA","Gulf of Alaska","southeastern Alaska, Fritz Cove, Mendenhall Peninsula","23",58.3359,-134.627,,"not reported",,,"Fritz Cove","Mendenhall Peninsula","Biomass beach","yes",FALSE,FALSE,,FALSE
2279,"GOA","Gulf of Alaska","southeastern Alaska, Fritz Cove, Gastineau Channel","24",58.3387,-134.5079,,"not reported",,,"Fritz Cove","Gastineau Channel","channel","yes",FALSE,FALSE,,FALSE
2280,"GOA","Gulf of Alaska","southeastern Alaska, Fritz Cove, Fish Creek","26",58.3312,-134.6076,,"not reported",,,"Fritz Cove","Fish Creek","near Fish Creek","yes",FALSE,FALSE,,FALSE
2281,"GOA","Gulf of Alaska","southeastern Alaska, Fritz Cove, Mendenhall Peninsula","30",58.3391,-134.5062,,"Kelp",,,"Fritz Cove","Mendenhall Peninsula","trawl between biomass beach & outer channel marker","yes",FALSE,FALSE,,FALSE
2282,"GOA","Gulf of Alaska","southeastern Alaska, Fritz Cove, Mendenhall Peninsula","32",58.33885,-134.62913,,"not reported",,,"Fritz Cove","Mendenhall Peninsula","Upriver","yes",FALSE,FALSE,,FALSE
2283,"GOA","Gulf of Alaska","southeastern Alaska, Fritz Cove, Mendenhall Peninsula","33",58.335937,-134.6270115,,"not reported",,,"Fritz Cove","Mendenhall Peninsula",,"yes",FALSE,FALSE,,FALSE
2284,"GOA","Gulf of Alaska","southeastern Alaska, Mud Bay","34",58.1971,-136.021,,"not reported",,,"Mud Bay","Mud Bay","MudSeine1, estuary shore","yes",FALSE,FALSE,,FALSE
2285,"GOA","Gulf of Alaska","southeastern Alaska, Mud Bay","35",58.1901,-135.8912,"position a bit too far up creek","not reported",,,"Mud Bay","Mud Bay","MudSeine2, in mouth of creek Mud Bay","no",FALSE,TRUE,"bad lat/long; position about 6 km insland from next nearest Mud Bay site",FALSE
2286,"GOA","Gulf of Alaska","southeastern Alaska, Mud Bay","36",58.1894,-135.9914,,"not reported",,,"Mud Bay","Mud Bay","MudSeine3, west side of bay on sand spit inside","yes",FALSE,FALSE,,FALSE
2287,"GOA","Gulf of Alaska","southeastern Alaska, Mud Bay","38",58.1969,-135.9815,,"not reported",,,"Mud Bay","Mud Bay",,"yes",FALSE,FALSE,,FALSE
2288,"GOA","Gulf of Alaska","southeastern Alaska, Port Althorp","41",58.1049,-136.2717,,"not reported",,,"Port Althorp","Port Althorp",,"yes",FALSE,FALSE,,FALSE
2289,"GOA","Gulf of Alaska","southeastern Alaska, Port Althorp","42",58.103,-136.2836,,"not reported",,,"Port Althorp","Port Althorp",,"yes",FALSE,FALSE,,FALSE
2290,"GOA","Gulf of Alaska","southeastern Alaska, Port Althorp","43",58.103,-136.2836,,"not reported",,,"Port Althorp","Port Althorp",,"yes",FALSE,FALSE,,FALSE
2291,"GOA","Gulf of Alaska","southeastern Alaska, False Bay","44",57.9737,-134.9329,,"not reported",,,"False Bay","False Bay",,"yes",FALSE,FALSE,,FALSE
2292,"GOA","Gulf of Alaska","southeastern Alaska, False Bay","46",57.9724,-134.9309,,"not reported",,,"False Bay","False Bay",,"yes",FALSE,FALSE,,FALSE
2293,"GOA","Gulf of Alaska","southeastern Alaska, Game Creek","47",58.0855,-135.4687,,"not reported",,,"Game Creek","Game Creek",,"yes",FALSE,FALSE,,FALSE
2294,"GOA","Gulf of Alaska","southeastern Alaska, Neka Bay","50",57.9519,-135.6649,,"not reported",,,"Neka Bay","Salt Lake",,"yes",FALSE,FALSE,,FALSE
2295,"GOA","Gulf of Alaska","southeastern Alaska, Neka Bay","51",57.9511,-135.6668,,"not reported",,,"Neka Bay","Salt Lake",,"yes",FALSE,FALSE,,FALSE
2296,"GOA","Gulf of Alaska","southeastern Alaska, Whitestone Harbor","54",58.0637,-135.0955,,"not reported",,,"Whitestone","Whitestone",,"yes",FALSE,FALSE,,FALSE
2297,"GOA","Gulf of Alaska","southeastern Alaska, Whitestone Harbor","55",58.0659,-135.1072,,"not reported",,,"Whitestone","Whitestone",,"yes",FALSE,FALSE,,FALSE
2298,"GOA","Gulf of Alaska","southeastern Alaska, Kelp Bay","56",57.2706,-134.9992,,"not reported",,,"Kelp Bay","Kelp Bay","South Arm","yes",FALSE,FALSE,,FALSE
2299,"GOA","Gulf of Alaska","southeastern Alaska, Kelp Bay","57",57.2672,-134.9979,,"not reported",,,"Kelp Bay","Kelp Bay","South Arm","yes",FALSE,FALSE,,FALSE
2300,"GOA","Gulf of Alaska","southeastern Alaska, Kelp Bay","58",57.269,-134.993,,"not reported",,,"Kelp Bay","Kelp Bay","South Arm","yes",FALSE,FALSE,,FALSE
2301,"GOA","Gulf of Alaska","southeastern Alaska, Kelp Bay","59",57.3378,-135.0113,,"not reported",,,"Kelp Bay","Kelp Bay","Middle Arm","yes",FALSE,FALSE,,FALSE
2302,"GOA","Gulf of Alaska","southeastern Alaska, Kelp Bay","60",57.3351,-135.0044,,"not reported",,,"Kelp Bay","Kelp Bay","Middle Arm","yes",FALSE,FALSE,,FALSE
2303,"GOA","Gulf of Alaska","southeastern Alaska, Kelp Bay","61",57.3378,-135.1333,,"not reported",,,"Kelp Bay","Kelp Bay","Middle Arm","no",FALSE,TRUE,"bad lat/long; position about 3 km insland from end of the Middle Arm of Kelp Bay",FALSE
2304,"GOA","Gulf of Alaska","southeastern Alaska, Wilson Cove","62",57.1607,-134.6044,,"not reported",,,"Wilson Cove","Wilson Cove",,"yes",FALSE,FALSE,,FALSE
2305,"GOA","Gulf of Alaska","southeastern Alaska, Wilson Cove","63",57.1638,-134.619,,"not reported",,,"Wilson Cove","Wilson Cove",,"yes",FALSE,FALSE,,FALSE
2306,"GOA","Gulf of Alaska","southeastern Alaska, Wilson Cove","64",57.1585,-134.6082,,"not reported",,,"Wilson Cove","Wilson Cove",,"yes",FALSE,FALSE,,FALSE
2307,"GOA","Gulf of Alaska","southeastern Alaska, Chaik Bay","65",57.31657,-134.4841,,"not reported",,,"Chaik Bay","Chaik Bay",,"yes",FALSE,FALSE,,FALSE
2308,"GOA","Gulf of Alaska","southeastern Alaska, Chaik Bay","66",57.313,-134.4763,,"not reported",,,"Chaik Bay","Chaik Bay",,"yes",FALSE,FALSE,,FALSE
2309,"GOA","Gulf of Alaska","southeastern Alaska, Goulding Harbor","67",57.791,-136.2203,,"not reported",,,"Goulding Harbor","Goulding Harbor",,"yes",FALSE,FALSE,,FALSE
2310,"GOA","Gulf of Alaska","southeastern Alaska, Goulding Harbor","69",57.7908,-136.2267,,"not reported",,,"Goulding Harbor","Goulding Harbor",,"yes",FALSE,FALSE,,FALSE
2311,"GOA","Gulf of Alaska","southeastern Alaska, Black Bay","70",57.7078,-136.13,,"not reported",,,"Black Bay","Black Bay",,"yes",FALSE,FALSE,,FALSE
2312,"GOA","Gulf of Alaska","southeastern Alaska, Black Bay","71",57.706,-136.1318,,"not reported",,,"Black Bay","Black Bay",,"yes",FALSE,FALSE,,FALSE
2313,"GOA","Gulf of Alaska","southeastern Alaska, Black Bay","72",57.7058,-136.1318,,"not reported",,,"Black Bay","Black Bay",,"yes",FALSE,FALSE,,FALSE
2314,"GOA","Gulf of Alaska","southeastern Alaska, Black Bay","73",57.7075,-136.1303,,"not reported",,,"Black Bay","Black Bay",,"yes",FALSE,FALSE,,FALSE
2315,"GOA","Gulf of Alaska","southeastern Alaska, Slocum Arm, Hidden Cove","75",57.4473,-135.8144,,"not reported",,,"Slocum Arm","Hidden Cove",,"yes",FALSE,FALSE,,FALSE
2316,"GOA","Gulf of Alaska","southeastern Alaska, Slocum Arm, Hidden Cove","77",57.4456,-135.8184,,"not reported",,,"Slocum Arm","Hidden Cove",,"yes",FALSE,FALSE,,FALSE
2317,"GOA","Gulf of Alaska","southeastern Alaska, Slocum Arm, Flat Cove","78",57.4692,-135.8325,,"not reported",,,"Slocum Arm","Flat Cove",,"yes",FALSE,FALSE,,FALSE
2318,"GOA","Gulf of Alaska","southeastern Alaska, Slocum Arm, Flat Cove","79",57.4728,-135.8326,,"not reported",,,"Slocum Arm","Flat Cove",,"yes",FALSE,FALSE,,FALSE
2319,"GOA","Gulf of Alaska","southeastern Alaska, Chichagof Island, Slocum Arm, Flat Cove","80",57.4728,-135.8293,,"not reported",,,"Slocum Arm","Flat Cove",,"yes",FALSE,FALSE,,FALSE
2320,"GOA","Gulf of Alaska","southeastern Alaska, Thomas Bay","81",56.9735,-132.8119,,"not reported",,,"Thomas Bay","Thomas Bay","Patterson Creek","yes",FALSE,FALSE,,FALSE
